"* Required Fields","* Required Fields"
"The entered salutation is too long. It can not be longer than 5 chars.","The entered salutation is too long. It can not be longer than 5 chars."
"The expiry date is invalid.","De vervaldatum is ongeldig."
"The gender is required.","The gender is required."
"The given CVC code has the wrong length.","De gegeven CVC-code heeft de verkeerde lengte."
"The given card number has an invalid check sum.","Het opgegeven kaartnummer heeft een ongeldige checksum."
"The given card number has an invalid length.","Het opgegeven kaartnummer heeft een ongeldige lengte."
"The given currency (!currency) is not 3 chars long. It must be in the ISO 4217 format.","e opgegeven valuta (!currency) is niet 3 tekens lang zijn. Het moet in de ISO 4217-formaat."
"The given hmac key is empty.","The given hmac key is empty."
"The given identifier is empty.","The given identifier is empty."
"The given password is empty.","The given password is empty."
"The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a nummeric value with length of two."
"The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a nummeric value with length of two."
"The given site number is empty.","The given site number is empty."
"The identifier as defined in the backoffice of Ogone.","The identifier as defined in the backoffice of Ogone."
"The invoice could not be captured and processed by","De rekening kon niet worden geboekt en bewerkt van Ogone."
"The invoice could not be captured and processed. Reason:","De factuur kan niet worden vastgelegd en verwerkt. Reden:"
"The invoice could not be found.","De factuur kan niet worden gevonden."
"The invoice has been changed.","De factuur is gewijzigd."
"The invoice no longer exists.","De factuur bestaat niet meer."
"The layout does not contain the tag '!layout_tag'.","De lay-out is niet de tag '!layout_tag' bevatten."
"The module can perform a check of the country code provided by the issuer of the card, the IP address country and the billing address country. In case they do not match, the transaction is marked as uncertain. This setting does not override any other rule for marking transaction as uncertain.","De module kan een controle van de landcode die door de uitgever van de kaart, het IP-adres van land en het factuuradres land uit te voeren. In het geval dat ze niet overeenkomen, wordt de transactie gemarkeerd als onzeker. Deze instelling heeft geen andere regel voor het markeren transactie onzeker overschrijven."
"The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"The notification failed because the SHA signature seems not to be valid.","De aanmelding is mislukt omdat de SHA handtekening lijkt niet geldig te zijn."
"The order is not fully completed. Please contact the store owner.","The order is not fully completed. Please contact the store owner."
"The parameters ""3DSIGNVAL"" was false.","The parameters ""3DSIGNVAL"" was false."
"The payment could not be authorized, because it is not certain.","De betaling kan niet worden toegestaan​​, omdat het niet zeker is."
"The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment is not finished. Hence it must be manually checked.","De betaling is niet voltooid en moet dus handmatig worden gecontroleerd."
"The payment is refused.","De betaling wordt geweigerd."
"The payment method !paymentMethodName does not support the currency '!currency'.","De betaalmethode !paymentMethodName ondersteunt niet de munt '!currency'."
"The payment method !paymentMethodName is not available in your country ('!country').","De betaalmethode !paymentMethodName is niet beschikbaar in uw land ('!country')."
"The payment update has been made.","The payment update has been made."
"The provided PSPID is empty. Please check the module settings.","The provided PSPID is empty. Please check the module settings."
"The provided signature does not match with the one calculated.","The provided signature does not match with the one calculated."
"The rang (PBX_RANG) as defined in the live backoffice of Ogone. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of Ogone. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit."
"The refund is in progress.","De terugbetaling aan de gang is."
"The refund is in uncertain.","De restitutie is in onzekere."
"The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"The refunding could not be conducted. Error code: !error.","The refunding could not be conducted. Error code: !error."
"The request does not contain a 'SHASIGN' parameter. The cause is that the callback in the background is not executed.","Het verzoek is niet een parameter 'SHASign' bevatten. De oorzaak is dat de callback op de achtergrond niet is uitgevoerd."
"The result of the authorization is not known.","Het resultaat van de vergunning is niet bekend."
"The salutation can not be longer than 5 chars.","The salutation can not be longer than 5 chars."
"The server response was not valid. Response: @response","De server was niet geldig. Reactie:  @response"
"The shopping cart has been altered!","The shopping cart has been altered!"
"The signature could not be verified.","The signature could not be verified."
"The site id (PBX_RANG) as defined in the backoffice of Ogone.","The site id (PBX_RANG) as defined in the backoffice of Ogone."
"The test PSPID as given by the Ogone.","PSPID test van Ogone."
"The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","Het totaal terug te betalen bedrag kan niet hoger zijn dan de vastgelegde bedrag"
"The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"The transaction cannot be captured online.","The transaction cannot be captured online."
"The transaction cannot be refunded online.","The transaction cannot be refunded online."
"The transaction could not be cancelled. Details: @details","De transactie kan niet worden geannuleerd. Details: @details"
"The transaction could not be captured. Details: @details","De transactie kan niet worden vastgelegd. Details: @details"
"The transaction could not be refunded. Details: @details","De transactie kan niet worden terugbetaald. Details: @details"
"The transaction failed due to a unkown reason.","De transactie is mislukt vanwege een onbekende reden."
"The transaction failed with error code !code.","The transaction failed with error code !code."
"The transaction id is incorrect.","De transactie ID is verkeerd."
"The transaction is cancelled.","De transactie wordt geannuleerd."
"The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"The transaction was refused, but the cancellation failed","The transaction was refused, but the cancellation failed"
"The whole transaction is cancelled.","De gehele transactie is geannuleerd."
"There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","Er is een probleem bij de verwerking van uw betaling. Neem contact op met de winkel eigenaar om ervoor te zorgen dat uw bestelling is succesvol geplaatst."
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"There seems to be a problem with the Ogone module.","Er lijkt een probleem met de Ogone module zijn."
"There was an error validating the login and password.","There was an error validating the login and password."
"This URL has to be placed in the backend of Ogone under Configuration > Technical Information > Transaction Feedback and their in the field for 'HTTP request for status changes'.","Deze URL heeft in de backend van Ogone onder Configuration > Technical Information > Transaction Feedback geplaatst in het veld voor 'HTTP request for status changes'."
"This URL has to be placed in the backend of Ogone under Configuration > Technical Information > Transaction Feedback and their in the two fields for 'Direct HTTP server-to-server request'.","Deze URL heeft in de backend van Ogone te worden geplaatst onder Configuratie > Technische informatie > Transaction Beoordeling en hun in de twee velden voor 'Direct HTTP server-to-server request'."
"This URL is used by default for handling the dynamic template of Ogone. To use this feature "" . ""you may need activate the feature in your account and you need to add the domain to the Trusted website hostnames. To work properly in all browser you need HTTPS on your server and domain.","Deze URL wordt standaard gebruikt voor de behandeling van de dynamische template van Ogone. Om deze functie te gebruiken moet u mogelijk de functie in uw account te activeren en je moet het domein toe te voegen aan de vertrouwde website hostnames. Goed te laten werken in alle browser u nodig HTTPS op de server en domein."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email."
"This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Ogone module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip.","Dit is een korte instructie van de belangrijkste stappen voor installatie, die moeten worden uitgevoerd bij het installeren van de Ogone module. Voor gedetailleerde instructies over aanvullende en optionele instellingen, verwijzen wij u naar de bijgevoegde instructies in de zip."
"This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name {id}). (Payment Page only)","Deze parameter wordt soms aan de overnemer (afhankelijk van de overnemende partij) overgebracht, om te worden vermeld op de rekeningafschriften van de handelaar of de klant. Het voorvoegsel kan de tag {id} bevatten. Het zal dan worden vervangen door het ordernummer (bijvoorbeeld name_{id}). Dit werkt alleen bij gebruik van de Payment Page."
"This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}). (Payment Page only)","This parameter is sometimes transmitted to the acquirer (depending on the acquirer), in order to be shown on the account statements of the merchant or the customer. The prefix can contain the tag {id}. It will then be replaced by the order number (e.g. name_{id}). (Payment Page only)"
"This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Ogone account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Ogone account."
"This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page."
"This status is set, when the payment was successfull and it is authorized.","eze status wordt ingesteld, wanneer de betaling is gelukt en het is toegelaten."
"This transaction is already closed for further captures.","Deze transactie is gesloten en geen verdere gegevens worden gemaakt."
"This transaction is already closed for further refunds.","Deze transactie werd gesloten voor meer credits."
"This transaction no longer exists.","This transaction no longer exists."
"Timeout for pending payments (min)","Time-out voor lopende betalingen (min)"
"Titel","Titel"
"Title","Title"
"Title and Header of the payment page","Title and Header of the payment page"
"Title of the payment method","Naam van de betalingsmethode"
"To generate a SEPA mandate ID this schema can be used to customize it. However the tags '{year}', '{month}', '{day}' and '{random}' must be present in the schema. The {random} tag is filled with a random string of 20 chars.","Dit schema kan worden gebruikt voor het genereren van een SEPA mandaat ID passen. Echter de tags '{year}', '{month}', '{day}' en {random} moet aanwezig zijn in het schema zijn. De {random} tag is gevuld met een willekeurige reeks van 20 tekens."
"Total","Totaal"
"Total Shipping Charges","Totale verzendkosten"
"Track order history","Track order history"
"Transaction","Transaction"
"Transaction Authorized","Geautoriseerde transactie"
"Transaction Cancelled","Transactie geannuleerd"
"Transaction Captured","Transactie opgenomen"
"Transaction History","Transaction History"
"Transaction Id","Transaction Id"
"Transaction Paid","Transactie betaald"
"Transaction Uncertain","Transactie is onzeker"
"Transaction Updates","Transactie updates"
"Transaction cancelled successfully","Transactie met succes geannuleerd"
"Transaction captured successfully","Transactie met succes gevangen"
"Transaction history","Overzicht transactie"
"Transaction was authorized over the deferred authorization mechanism.","Transactie werd toegestaan ​​over de uitgestelde autorisatiemechanisme."
"Transactions","Transactions"
"UATP","UATP"
"URL of the logo you want to display at the top of the payment page. The URL must be absolute. The logo needs to be stored on a secure server. If you do not have a secure environment to store your image, contact your Ogone to store your logo on their server.","URL of the logo you want to display at the top of the payment page. The URL must be absolute. The logo needs to be stored on a secure server. If you do not have a secure environment to store your image, contact your Ogone to store your logo on their server."
"URLs","URL"
"Unable to save the invoice.","Niet in staat om de factuur op te slaan."
"Uncertain Status","Uncertain Status"
"Uncertain transactions","Onzekere transacties"
"Unknown reason","Onbekende reden"
"Update","Update"
"Update Qty's","Hoeveelheden update"
"Update interval for payments","Update Intervall voor betalingen"
"Use Base Currency","Use Base Currency"
"Use Default","Gebruik standaardinstellingen"
"Use base currency","Use base currency"
"Use customweb hosted template","Use customweb hosted template"
"Use own template","Eigen template gebruiken"
"Use shop template","Gebruik Shop Template"
"Use standard template (as selected above)","Use standard template (as selected above)"
"Use static template","Use static template"
"VISA","VISA"
"Validation","Bevestiging"
"Version","Version"
"Vertical list of logos with the name on the left side","Verticale lijst van logo met de naam aan de linkerkant"
"View","View"
"Wait On Success Page","Wait On Success Page"
"Waiting for client payment","Wachten op betaling van de klant"
"We cannot get the transaction instance.","We cannot get the transaction instance."
"We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","We ervaren een probleem met uw betaling extensie van sellxed. Voor meer informatie kunt u terecht op de configuratie pagina van de plugin."
"When the store is not available (network outage, server failure or any other outage), when the feedback of Ogone is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","Als de winkel is niet beschikbaar (netwerkstoring, server storing of een andere uitval), wanneer de terugkoppeling van Ogone wordt verzonden, dan is de transactie staat is niet bijgewerkt. Dus geen orderbevestiging e-mail wordt verzonden en de volgorde is niet in de betaalde staat. Door de transactie-update activeert, kunnen dergelijke transacties later worden toegelaten boven de directe link. Om deze functie in de update-service moet worden geactiveerd en de API gebruikersnaam en de API-wachtwoord worden ingesteld gebruiken."
"When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento."
"With the Dynamic Template you can design the layout of the payment page yourself. For the option 'Own template' the URL to the template file must be entered into the following box.","Met de Dynamic sjabloon kunt u het ontwerp van de lay-out van de betaalpagina. Voor de optie 'Eigen template', moet de URL voor het templatebestand worden ingevoerd in het veld hiernaast in."
"With this option you can control which template is used for mobile devices. Per default the template for desktops is used. You can either use a own template (provided through the field below) or the customweb hosted template.","With this option you can control which template is used for mobile devices. Per default the template for desktops is used. You can either use a own template (provided through the field below) or the customweb hosted template."
"Wrong 'BRAND' was specified.","Wrong 'BRAND' werd opgegeven."
"Wrong bank account format.","Verkeerde bankrekening formaat."
"Year","Jaar"
"Yes","Ja"
"Yes, use images for the brand selection.","Yes, use images for the brand selection."
"You accept that your credit card informations are stored securly for future orders.","U aanvaardt dat uw credit card informatie veilig kunnen worden opgeslagen voor toekomstige orders."
"You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in the their account."
"You can create an API username in the back-end of Ogone. The API user is necessary for the direct communication between the shop and the service of Ogone.","U kunt een API gebruikersnaam in de backend van Ogone opstellen. De API gebruiker is vereist voor directe communicatie tussen de winkel en de service van Ogone."
"You can decide on the order status new orders should have after they are processed successfully.","Definiër de order status, die met succes werden verwerkt."
"You can decide on the order status new orders should have that have an uncertain authorization status.","Definiër de order status, die een onzekere status hebben."
"You can specify the order status after the payment is received. In order to use this feature the http-request for Status Changes has to be set up as described in the manual.","U kunt de status van de order te geven nadat de betaling is ontvangen. Om deze functie te kunnen gebruiken de 'HTTP request for status changes' is op te zetten, zoals beschreven in de handleiding."
"You can specify the order status for new orders that have an uncertain authorisation status.","U kunt de status van de bestelling voor nieuwe orders die een onzekere status van machtiging te geven."
"You can specify the order status for orders that are captured either directly after the order or manually in the backend.","U kunt de status van de bestelling voor bestellingen die ofwel zijn vastgelegd direct na de bestelling of handmatig in de backend specificeren."
"You can specify the order status for orders that are refused after being in a uncertain state. In order to use this feature you will have to set up the http request for status changes as outlined in the manual.","U kunt de status van de bestelling voor bestellingen die worden geweigerd nadat ze in een onzekere toestand op te geven. Om deze functie te gebruiken moet je het opzetten van de 'HTTP request for status changes' zoals beschreven in de handleiding."
"You can specify the order status for orders that are successful after being in a uncertain state. In order to use this setting, you will need to activate the http-request for status changes as outlined in the manual.","U kunt de status van de bestelling voor bestellingen die succesvol nadat ze in een onzekere toestand zijn te specificeren. Om deze instelling te gebruiken, moet u de HTTP-aanvraag voor de status van veranderingen te activeren, zoals beschreven in de handleiding."
"You can specify the order status when an order is cancelled.","U kunt de status van de bestelling aangeven wanneer een bestelling wordt geannuleerd."
"You created the order.","You created the order."
"You have no stored aliases.","You have no stored aliases."
"You have to enter a CVC code.","Je moet een CVC-code in te voeren."
"You have to enter a card number.","Je moet een kaartnummer in te voeren."
"You have to enter bank code of your bank.","Je moet bankcode van uw bank in te voeren."
"You have to enter commercial number of you company.","Je moet commerciële aantal van jullie bedrijf in te voeren."
"You have to enter either the CVC code or the issue number of your card.","Je moet ofwel de CVC-code of het nummer van afgifte van uw kaart in te voeren."
"You have to enter sales tax number of you company.","Je moet omzetbelasting aantal van jullie bedrijf in te voeren."
"You have to enter sales tax number of your company.","You have to enter sales tax number of your company."
"You have to enter the BIC.","Je moet de BIC in te voeren."
"You have to enter the CVC code from the back of your credti card.","Voer hier het CVC uw kaart in te voeren. U kunt dit vinden op de achterkant van uw creditcard."
"You have to enter the CVC code from your card.","U moet de CVC uw kaart in te voeren."
"You have to enter the IBAN.","Je moet de IBAN in te voeren."
"You have to enter the a card number.","Je moet het een kaartnummer in te voeren."
"You have to enter the account holder name on the card.","Je moet de naam rekeninghouder op de kaart in te voeren."
"You have to enter the account holder name.","Je moet de naam van de rekeninghouder te voeren."
"You have to enter the card holder name on the card.","U moet de kaarthouder in te voeren."
"You have to enter the card holder.","Je moet de kaarthouder in te voeren."
"You have to enter the location of your bank.","Je moet de locatie van uw bank in te voeren."
"You have to enter the month of the card expiry.","Je moet de maand van de kaart vervaldatum in te voeren."
"You have to enter the name of the account owner.","Je moet de rekeninghouder te voeren."
"You have to enter the name of your bank.","Je moet de naam van uw bank in te voeren."
"You have to enter the year of the card expiry.","Je moet het jaar van de kaart vervaldatum in te voeren."
"You have to enter your IBAN Number.","Je moet voer uw IBAN-nummer."
"You have to enter your bank account number.","Je moet het rekeningnummer van uw bankrekening in te voeren."
"You have to enter your social security number.","U moet uw sofi-nummer in te voeren."
"You may choose one of the cards you paid before on this site.","U kunt kiezen uit een eerder gebruikte kaart:"
"You may choose one of your stored payment details.","You may choose one of your stored payment details."
"You must define your gender.","U moet uw geslacht te bepalen."
"You must enter the company registration number.","U moet de registratie van bedrijven in te voeren."
"You must enter the sales tax number.","U moet de omzetbelasting in te voeren."
"You must enter your phone number.","U dient uw telefoonnummer in te voeren."
"You must enter your salutation.","U moet uw aanhef in te voeren."
"You must enter your social security number.","U moet uw sofi-nummer in te voeren."
"You need to define an API password in the module settings.","You need to define an API password in the module settings."
"You need to define an API user id in the module settings.","You need to define an API user id in the module settings."
"You select to use a own mobile template. However you do not specify any template URL for mobile devices.","You select to use a own mobile template. However you do not specify any template URL for mobile devices."
"You will be redirect to the order confirmation page.","U wordt omgeleid naar de pagina orderbevestiging."
"Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Uw browser staat niet toe dat de uitvoering van JavaScript. Gelieve JavaScript te activeren in uw browser en herlaad deze pagina."
"Your card number is invalid.","Uw kaart is ongeldig."
"Your card number is invalid. May be you choose the wrong credit card type.","Uw kaart is ongeldig. Je zou de verkeerde soort creditcard hebben gekozen"
"OgoneCw Aliases","OgoneCw Alias"
"____paymentMethodName____","____paymentMethodName____"
"Ogone Aliases","Ogone Aliases"
"Ogone Error","Fout met Ogone"
"Ogone Parameters","Ogone Parameters"
"Ogone Refund Items","Ogone Refund Items"
"Ogone Section","Ogone Section"
"Ogone Transactions","Ogone Transactions"
"Ogone:","Ogone:"
"Ogone: Alias Management","Ogone: Alias Management"
"customweb ltd","customweb ltd"
"no","no"
"or","or"
"yes","yes"
